17.2623 	WARNING 	User requested fullscreen with size [1920 1080], but screen is actually [1680, 1050]. Using actual size
21.0723 	EXP 	Created polygon_6 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-7.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_6', opacity=1.0, ori=array(0.), pos=array([-0.386  ,  0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0732 	EXP 	Created polygon_7 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-8.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_7', opacity=1.0, ori=array(0.), pos=array([-0.193  ,  0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0742 	EXP 	Created polygon_8 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-9.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_8', opacity=1.0, ori=array(0.), pos=array([0.     , 0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0753 	EXP 	Created polygon_9 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-10.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_9', opacity=1.0, ori=array(0.), pos=array([0.193  , 0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0763 	EXP 	Created polygon_10 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-11.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_10', opacity=1.0, ori=array(0.), pos=array([0.386  , 0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0773 	EXP 	Created polygon_11 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-12.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_11', opacity=1.0, ori=array(0.), pos=array([-0.386,  0.   ]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0782 	EXP 	Created polygon_12 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-13.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_12', opacity=1.0, ori=array(0.), pos=array([-0.193,  0.   ]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0792 	EXP 	Created polygon_13 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-14.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_13', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0801 	EXP 	Created polygon_14 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-15.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_14', opacity=1.0, ori=array(0.), pos=array([0.193, 0.   ]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0811 	EXP 	Created polygon_15 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-16.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_15', opacity=1.0, ori=array(0.), pos=array([0.386, 0.   ]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0821 	EXP 	Created polygon_16 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-17.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_16', opacity=1.0, ori=array(0.), pos=array([-0.386  , -0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0830 	EXP 	Created polygon_17 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-18.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_17', opacity=1.0, ori=array(0.), pos=array([-0.193  , -0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0840 	EXP 	Created polygon_18 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-19.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_18', opacity=1.0, ori=array(0.), pos=array([ 0.     , -0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0866 	EXP 	Created polygon_19 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-20.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_19', opacity=1.0, ori=array(0.), pos=array([ 0.193  , -0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0876 	EXP 	Created polygon_20 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-21.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_20', opacity=1.0, ori=array(0.), pos=array([ 0.386  , -0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0887 	EXP 	Created polygon_21 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-22.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_21', opacity=1.0, ori=array(0.), pos=array([-0.386 , -0.3875]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0897 	EXP 	Created polygon_22 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-23.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_22', opacity=1.0, ori=array(0.), pos=array([-0.193 , -0.3875]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0907 	EXP 	Created polygon_23 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-24.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_23', opacity=1.0, ori=array(0.), pos=array([ 0.    , -0.3875]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0917 	EXP 	Created polygon_24 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-25.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_24', opacity=1.0, ori=array(0.), pos=array([ 0.193 , -0.3875]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.0927 	EXP 	Created polygon_25 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-26.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_25', opacity=1.0, ori=array(0.), pos=array([ 0.386 , -0.3875]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
21.4894 	EXP 	grid: autoDraw = True
21.4894 	EXP 	polygon: autoDraw = True
21.4894 	EXP 	polygon_2: autoDraw = True
21.4894 	EXP 	polygon_3: autoDraw = True
21.4894 	EXP 	polygon_4: autoDraw = True
21.4894 	EXP 	polygon_5: autoDraw = True
21.4894 	EXP 	polygon_6: autoDraw = True
21.4894 	EXP 	polygon_7: autoDraw = True
21.4894 	EXP 	polygon_8: autoDraw = True
21.4894 	EXP 	polygon_9: autoDraw = True
21.4894 	EXP 	polygon_10: autoDraw = True
21.4894 	EXP 	polygon_11: autoDraw = True
21.4894 	EXP 	polygon_12: autoDraw = True
21.4894 	EXP 	polygon_13: autoDraw = True
21.4894 	EXP 	polygon_14: autoDraw = True
21.4894 	EXP 	polygon_15: autoDraw = True
21.4894 	EXP 	polygon_16: autoDraw = True
21.4894 	EXP 	polygon_17: autoDraw = True
21.4894 	EXP 	polygon_18: autoDraw = True
21.4894 	EXP 	polygon_19: autoDraw = True
21.4894 	EXP 	polygon_20: autoDraw = True
21.4894 	EXP 	polygon_21: autoDraw = True
21.4894 	EXP 	polygon_22: autoDraw = True
21.4894 	EXP 	polygon_23: autoDraw = True
21.4894 	EXP 	polygon_24: autoDraw = True
21.4894 	EXP 	polygon_25: autoDraw = True
22.5604 	DATA 	Mouse: Left button down, pos=(838,733)
22.5905 	EXP 	polygon_8: fillColor = 'black'
22.5905 	EXP 	polygon_8: lineColor = 'black'
22.5905 	EXP 	polygon_8: color = 'black'
22.5905 	EXP 	polygon_8: fillColor = 'white'
22.5905 	EXP 	polygon_8: lineColor = 'white'
22.5905 	EXP 	polygon_8: color = 'white'
22.6258 	EXP 	polygon_8: fillColor = 'black'
22.6258 	EXP 	polygon_8: lineColor = 'black'
22.6258 	EXP 	polygon_8: color = 'black'
22.6258 	EXP 	polygon_8: fillColor = 'white'
22.6258 	EXP 	polygon_8: lineColor = 'white'
22.6258 	EXP 	polygon_8: color = 'white'
22.6390 	DATA 	Mouse:  Left button up, pos=(838,733)
22.6568 	EXP 	polygon_8: fillColor = 'black'
22.6568 	EXP 	polygon_8: lineColor = 'black'
22.6568 	EXP 	polygon_8: color = 'black'
22.6568 	EXP 	polygon_8: fillColor = 'white'
22.6568 	EXP 	polygon_8: lineColor = 'white'
22.6568 	EXP 	polygon_8: color = 'white'
23.3367 	DATA 	Mouse: Left button down, pos=(838,733)
23.3918 	EXP 	polygon_8: fillColor = 'black'
23.3918 	EXP 	polygon_8: lineColor = 'black'
23.3918 	EXP 	polygon_8: color = 'black'
23.3918 	EXP 	polygon_8: fillColor = 'white'
23.3918 	EXP 	polygon_8: lineColor = 'white'
23.3918 	EXP 	polygon_8: color = 'white'
23.4254 	EXP 	polygon_8: fillColor = 'black'
23.4254 	EXP 	polygon_8: lineColor = 'black'
23.4254 	EXP 	polygon_8: color = 'black'
23.4254 	EXP 	polygon_8: fillColor = 'white'
23.4254 	EXP 	polygon_8: lineColor = 'white'
23.4254 	EXP 	polygon_8: color = 'white'
23.4273 	DATA 	Mouse:  Left button up, pos=(838,733)
23.4941 	DATA 	Mouse: Left button down, pos=(838,733)
23.5236 	EXP 	polygon_8: fillColor = 'black'
23.5236 	EXP 	polygon_8: lineColor = 'black'
23.5236 	EXP 	polygon_8: color = 'black'
23.5236 	EXP 	polygon_8: fillColor = 'white'
23.5236 	EXP 	polygon_8: lineColor = 'white'
23.5236 	EXP 	polygon_8: color = 'white'
23.5598 	EXP 	polygon_8: fillColor = 'black'
23.5598 	EXP 	polygon_8: lineColor = 'black'
23.5598 	EXP 	polygon_8: color = 'black'
23.5598 	EXP 	polygon_8: fillColor = 'white'
23.5598 	EXP 	polygon_8: lineColor = 'white'
23.5598 	EXP 	polygon_8: color = 'white'
23.5621 	DATA 	Mouse:  Left button up, pos=(838,733)
24.0242 	DATA 	Mouse: Left button down, pos=(1060,706)
24.0584 	EXP 	polygon_9: fillColor = 'black'
24.0584 	EXP 	polygon_9: lineColor = 'black'
24.0584 	EXP 	polygon_9: color = 'black'
24.0584 	EXP 	polygon_9: fillColor = 'white'
24.0584 	EXP 	polygon_9: lineColor = 'white'
24.0584 	EXP 	polygon_9: color = 'white'
24.0907 	EXP 	polygon_9: fillColor = 'black'
24.0907 	EXP 	polygon_9: lineColor = 'black'
24.0907 	EXP 	polygon_9: color = 'black'
24.0907 	EXP 	polygon_9: fillColor = 'white'
24.0907 	EXP 	polygon_9: lineColor = 'white'
24.0907 	EXP 	polygon_9: color = 'white'
24.0919 	DATA 	Mouse:  Left button up, pos=(1060,706)
24.1584 	DATA 	Mouse: Left button down, pos=(1060,706)
24.1942 	EXP 	polygon_9: fillColor = 'black'
24.1942 	EXP 	polygon_9: lineColor = 'black'
24.1942 	EXP 	polygon_9: color = 'black'
24.1942 	EXP 	polygon_9: fillColor = 'white'
24.1942 	EXP 	polygon_9: lineColor = 'white'
24.1942 	EXP 	polygon_9: color = 'white'
24.2273 	EXP 	polygon_9: fillColor = 'black'
24.2273 	EXP 	polygon_9: lineColor = 'black'
24.2273 	EXP 	polygon_9: color = 'black'
24.2273 	EXP 	polygon_9: fillColor = 'white'
24.2273 	EXP 	polygon_9: lineColor = 'white'
24.2273 	EXP 	polygon_9: color = 'white'
24.2478 	DATA 	Mouse:  Left button up, pos=(1060,706)
24.2733 	EXP 	polygon_9: fillColor = 'black'
24.2733 	EXP 	polygon_9: lineColor = 'black'
24.2733 	EXP 	polygon_9: color = 'black'
24.2733 	EXP 	polygon_9: fillColor = 'white'
24.2733 	EXP 	polygon_9: lineColor = 'white'
24.2733 	EXP 	polygon_9: color = 'white'
24.7428 	DATA 	Mouse: Left button down, pos=(1058,569)
24.7743 	EXP 	polygon_14: fillColor = 'black'
24.7743 	EXP 	polygon_14: lineColor = 'black'
24.7743 	EXP 	polygon_14: color = 'black'
24.7743 	EXP 	polygon_14: fillColor = 'white'
24.7743 	EXP 	polygon_14: lineColor = 'white'
24.7743 	EXP 	polygon_14: color = 'white'
24.8099 	EXP 	polygon_14: fillColor = 'black'
24.8099 	EXP 	polygon_14: lineColor = 'black'
24.8099 	EXP 	polygon_14: color = 'black'
24.8099 	EXP 	polygon_14: fillColor = 'white'
24.8099 	EXP 	polygon_14: lineColor = 'white'
24.8099 	EXP 	polygon_14: color = 'white'
24.8115 	DATA 	Mouse:  Left button up, pos=(1058,569)
24.8747 	DATA 	Mouse: Left button down, pos=(1058,569)
24.9093 	EXP 	polygon_14: fillColor = 'black'
24.9093 	EXP 	polygon_14: lineColor = 'black'
24.9093 	EXP 	polygon_14: color = 'black'
24.9093 	EXP 	polygon_14: fillColor = 'white'
24.9093 	EXP 	polygon_14: lineColor = 'white'
24.9093 	EXP 	polygon_14: color = 'white'
24.9428 	EXP 	polygon_14: fillColor = 'black'
24.9428 	EXP 	polygon_14: lineColor = 'black'
24.9428 	EXP 	polygon_14: color = 'black'
24.9428 	EXP 	polygon_14: fillColor = 'white'
24.9428 	EXP 	polygon_14: lineColor = 'white'
24.9428 	EXP 	polygon_14: color = 'white'
24.9567 	DATA 	Mouse:  Left button up, pos=(1058,569)
24.9735 	EXP 	polygon_14: fillColor = 'black'
24.9735 	EXP 	polygon_14: lineColor = 'black'
24.9735 	EXP 	polygon_14: color = 'black'
24.9735 	EXP 	polygon_14: fillColor = 'white'
24.9735 	EXP 	polygon_14: lineColor = 'white'
24.9735 	EXP 	polygon_14: color = 'white'
25.4074 	DATA 	Mouse: Left button down, pos=(1073,311)
25.4433 	EXP 	polygon_19: fillColor = 'black'
25.4433 	EXP 	polygon_19: lineColor = 'black'
25.4433 	EXP 	polygon_19: color = 'black'
25.4433 	EXP 	polygon_19: fillColor = 'white'
25.4433 	EXP 	polygon_19: lineColor = 'white'
25.4433 	EXP 	polygon_19: color = 'white'
25.4627 	DATA 	Mouse:  Left button up, pos=(1073,311)
25.4765 	EXP 	polygon_19: fillColor = 'black'
25.4765 	EXP 	polygon_19: lineColor = 'black'
25.4765 	EXP 	polygon_19: color = 'black'
25.4765 	EXP 	polygon_19: fillColor = 'white'
25.4765 	EXP 	polygon_19: lineColor = 'white'
25.4765 	EXP 	polygon_19: color = 'white'
25.5190 	DATA 	Mouse: Left button down, pos=(1073,311)
25.5770 	EXP 	polygon_19: fillColor = 'black'
25.5770 	EXP 	polygon_19: lineColor = 'black'
25.5770 	EXP 	polygon_19: color = 'black'
25.5770 	EXP 	polygon_19: fillColor = 'white'
25.5770 	EXP 	polygon_19: lineColor = 'white'
25.5770 	EXP 	polygon_19: color = 'white'
25.6100 	EXP 	polygon_19: fillColor = 'black'
25.6100 	EXP 	polygon_19: lineColor = 'black'
25.6100 	EXP 	polygon_19: color = 'black'
25.6100 	EXP 	polygon_19: fillColor = 'white'
25.6100 	EXP 	polygon_19: lineColor = 'white'
25.6100 	EXP 	polygon_19: color = 'white'
25.6117 	DATA 	Mouse:  Left button up, pos=(1073,311)
26.0103 	DATA 	Keypress: escape
26.3958 	EXP 	window1: mouseVisible = True
