5.4134 	WARNING 	Monitor specification not found. Creating a temporary one...
6.9501 	EXP 	Created polygon_5 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-6.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_5', opacity=1.0, ori=array(0.), pos=array([0.386 , 0.3875]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9508 	EXP 	Created polygon_6 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-7.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_6', opacity=1.0, ori=array(0.), pos=array([-0.386  ,  0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9515 	EXP 	Created polygon_7 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-8.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_7', opacity=1.0, ori=array(0.), pos=array([-0.193  ,  0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9522 	EXP 	Created polygon_8 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-9.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_8', opacity=1.0, ori=array(0.), pos=array([0.     , 0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9529 	EXP 	Created polygon_9 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-10.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_9', opacity=1.0, ori=array(0.), pos=array([0.193  , 0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9536 	EXP 	Created polygon_10 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-11.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_10', opacity=1.0, ori=array(0.), pos=array([0.386  , 0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9543 	EXP 	Created polygon_11 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-12.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_11', opacity=1.0, ori=array(0.), pos=array([-0.386,  0.   ]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9550 	EXP 	Created polygon_12 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-13.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_12', opacity=1.0, ori=array(0.), pos=array([-0.193,  0.   ]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9557 	EXP 	Created polygon_13 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-14.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_13', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9564 	EXP 	Created polygon_14 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-15.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_14', opacity=1.0, ori=array(0.), pos=array([0.193, 0.   ]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9571 	EXP 	Created polygon_15 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-16.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_15', opacity=1.0, ori=array(0.), pos=array([0.386, 0.   ]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9578 	EXP 	Created polygon_16 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-17.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_16', opacity=1.0, ori=array(0.), pos=array([-0.386  , -0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9585 	EXP 	Created polygon_17 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-18.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_17', opacity=1.0, ori=array(0.), pos=array([-0.193  , -0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9592 	EXP 	Created polygon_18 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-19.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_18', opacity=1.0, ori=array(0.), pos=array([ 0.     , -0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9599 	EXP 	Created polygon_19 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-20.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_19', opacity=1.0, ori=array(0.), pos=array([ 0.193  , -0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9606 	EXP 	Created polygon_20 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-21.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_20', opacity=1.0, ori=array(0.), pos=array([ 0.386  , -0.19415]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9613 	EXP 	Created polygon_21 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-22.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_21', opacity=1.0, ori=array(0.), pos=array([-0.386 , -0.3875]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9620 	EXP 	Created polygon_22 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-23.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_22', opacity=1.0, ori=array(0.), pos=array([-0.193 , -0.3875]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9627 	EXP 	Created polygon_23 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-24.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_23', opacity=1.0, ori=array(0.), pos=array([ 0.    , -0.3875]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9634 	EXP 	Created polygon_24 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-25.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_24', opacity=1.0, ori=array(0.), pos=array([ 0.193 , -0.3875]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
6.9641 	EXP 	Created polygon_25 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-26.0, fillColor='white', fillColorSpace='named', fillRGB=array([255., 255., 255.]), interpolate=True, lineColor='white', lineColorSpace='named', lineRGB=array([255., 255., 255.]), lineWidth=1, name='polygon_25', opacity=1.0, ori=array(0.), pos=array([ 0.386 , -0.3875]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...))
7.0913 	EXP 	grid: autoDraw = True
7.0913 	EXP 	polygon: autoDraw = True
7.0913 	EXP 	polygon_2: autoDraw = True
7.0913 	EXP 	polygon_3: autoDraw = True
7.0913 	EXP 	polygon_4: autoDraw = True
7.0913 	EXP 	polygon_5: autoDraw = True
7.0913 	EXP 	polygon_6: autoDraw = True
7.0913 	EXP 	polygon_7: autoDraw = True
7.0913 	EXP 	polygon_8: autoDraw = True
7.0913 	EXP 	polygon_9: autoDraw = True
7.0913 	EXP 	polygon_10: autoDraw = True
7.0913 	EXP 	polygon_11: autoDraw = True
7.0913 	EXP 	polygon_12: autoDraw = True
7.0913 	EXP 	polygon_13: autoDraw = True
7.0913 	EXP 	polygon_14: autoDraw = True
7.0913 	EXP 	polygon_15: autoDraw = True
7.0913 	EXP 	polygon_16: autoDraw = True
7.0913 	EXP 	polygon_17: autoDraw = True
7.0913 	EXP 	polygon_18: autoDraw = True
7.0913 	EXP 	polygon_19: autoDraw = True
7.0913 	EXP 	polygon_20: autoDraw = True
7.0913 	EXP 	polygon_21: autoDraw = True
7.0913 	EXP 	polygon_22: autoDraw = True
7.0913 	EXP 	polygon_23: autoDraw = True
7.0913 	EXP 	polygon_24: autoDraw = True
7.0913 	EXP 	polygon_25: autoDraw = True
8.2434 	DATA 	Mouse: Left button down, pos=(1365,1183)
8.2744 	EXP 	polygon_8: fillColor = 'black'
8.2744 	EXP 	polygon_8: lineColor = 'black'
8.2744 	EXP 	polygon_8: color = 'black'
8.2744 	EXP 	polygon_8: fillColor = 'white'
8.2744 	EXP 	polygon_8: lineColor = 'white'
8.2744 	EXP 	polygon_8: color = 'white'
8.3078 	EXP 	polygon_8: fillColor = 'black'
8.3078 	EXP 	polygon_8: lineColor = 'black'
8.3078 	EXP 	polygon_8: color = 'black'
8.3078 	EXP 	polygon_8: fillColor = 'white'
8.3078 	EXP 	polygon_8: lineColor = 'white'
8.3078 	EXP 	polygon_8: color = 'white'
8.3411 	EXP 	polygon_8: fillColor = 'black'
8.3411 	EXP 	polygon_8: lineColor = 'black'
8.3411 	EXP 	polygon_8: color = 'black'
8.3411 	EXP 	polygon_8: fillColor = 'white'
8.3411 	EXP 	polygon_8: lineColor = 'white'
8.3411 	EXP 	polygon_8: color = 'white'
8.3744 	EXP 	polygon_8: fillColor = 'black'
8.3744 	EXP 	polygon_8: lineColor = 'black'
8.3744 	EXP 	polygon_8: color = 'black'
8.3744 	EXP 	polygon_8: fillColor = 'white'
8.3744 	EXP 	polygon_8: lineColor = 'white'
8.3744 	EXP 	polygon_8: color = 'white'
8.4077 	EXP 	polygon_8: fillColor = 'black'
8.4077 	EXP 	polygon_8: lineColor = 'black'
8.4077 	EXP 	polygon_8: color = 'black'
8.4077 	EXP 	polygon_8: fillColor = 'white'
8.4077 	EXP 	polygon_8: lineColor = 'white'
8.4077 	EXP 	polygon_8: color = 'white'
8.4411 	EXP 	polygon_8: fillColor = 'black'
8.4411 	EXP 	polygon_8: lineColor = 'black'
8.4411 	EXP 	polygon_8: color = 'black'
8.4411 	EXP 	polygon_8: fillColor = 'white'
8.4411 	EXP 	polygon_8: lineColor = 'white'
8.4411 	EXP 	polygon_8: color = 'white'
8.4434 	DATA 	Mouse:  Left button up, pos=(1365,1183)
9.6934 	DATA 	Mouse: Left button down, pos=(1482,1165)
9.7244 	EXP 	polygon_8: fillColor = 'black'
9.7244 	EXP 	polygon_8: lineColor = 'black'
9.7244 	EXP 	polygon_8: color = 'black'
9.7244 	EXP 	polygon_8: fillColor = 'white'
9.7244 	EXP 	polygon_8: lineColor = 'white'
9.7244 	EXP 	polygon_8: color = 'white'
9.7575 	EXP 	polygon_8: fillColor = 'black'
9.7575 	EXP 	polygon_8: lineColor = 'black'
9.7575 	EXP 	polygon_8: color = 'black'
9.7575 	EXP 	polygon_8: fillColor = 'white'
9.7575 	EXP 	polygon_8: lineColor = 'white'
9.7575 	EXP 	polygon_8: color = 'white'
9.7910 	EXP 	polygon_8: fillColor = 'black'
9.7910 	EXP 	polygon_8: lineColor = 'black'
9.7910 	EXP 	polygon_8: color = 'black'
9.7910 	EXP 	polygon_8: fillColor = 'white'
9.7910 	EXP 	polygon_8: lineColor = 'white'
9.7910 	EXP 	polygon_8: color = 'white'
9.8244 	EXP 	polygon_8: fillColor = 'black'
9.8244 	EXP 	polygon_8: lineColor = 'black'
9.8244 	EXP 	polygon_8: color = 'black'
9.8244 	EXP 	polygon_8: fillColor = 'white'
9.8244 	EXP 	polygon_8: lineColor = 'white'
9.8244 	EXP 	polygon_8: color = 'white'
9.8267 	DATA 	Mouse:  Left button up, pos=(1482,1165)
9.8821 	DATA 	Mouse: Left button down, pos=(1482,1165)
9.9244 	EXP 	polygon_8: fillColor = 'black'
9.9244 	EXP 	polygon_8: lineColor = 'black'
9.9244 	EXP 	polygon_8: color = 'black'
9.9244 	EXP 	polygon_8: fillColor = 'white'
9.9244 	EXP 	polygon_8: lineColor = 'white'
9.9244 	EXP 	polygon_8: color = 'white'
9.9576 	EXP 	polygon_8: fillColor = 'black'
9.9576 	EXP 	polygon_8: lineColor = 'black'
9.9576 	EXP 	polygon_8: color = 'black'
9.9576 	EXP 	polygon_8: fillColor = 'white'
9.9576 	EXP 	polygon_8: lineColor = 'white'
9.9576 	EXP 	polygon_8: color = 'white'
9.9909 	EXP 	polygon_8: fillColor = 'black'
9.9909 	EXP 	polygon_8: lineColor = 'black'
9.9909 	EXP 	polygon_8: color = 'black'
9.9909 	EXP 	polygon_8: fillColor = 'white'
9.9909 	EXP 	polygon_8: lineColor = 'white'
9.9909 	EXP 	polygon_8: color = 'white'
10.0051 	DATA 	Mouse:  Left button up, pos=(1482,1165)
10.0244 	EXP 	polygon_8: fillColor = 'black'
10.0244 	EXP 	polygon_8: lineColor = 'black'
10.0244 	EXP 	polygon_8: color = 'black'
10.0244 	EXP 	polygon_8: fillColor = 'white'
10.0244 	EXP 	polygon_8: lineColor = 'white'
10.0244 	EXP 	polygon_8: color = 'white'
10.8099 	DATA 	Mouse: Left button down, pos=(1801,1207)
10.8410 	EXP 	polygon_9: fillColor = 'black'
10.8410 	EXP 	polygon_9: lineColor = 'black'
10.8410 	EXP 	polygon_9: color = 'black'
10.8410 	EXP 	polygon_9: fillColor = 'white'
10.8410 	EXP 	polygon_9: lineColor = 'white'
10.8410 	EXP 	polygon_9: color = 'white'
10.8742 	EXP 	polygon_9: fillColor = 'black'
10.8742 	EXP 	polygon_9: lineColor = 'black'
10.8742 	EXP 	polygon_9: color = 'black'
10.8742 	EXP 	polygon_9: fillColor = 'white'
10.8742 	EXP 	polygon_9: lineColor = 'white'
10.8742 	EXP 	polygon_9: color = 'white'
10.9076 	EXP 	polygon_9: fillColor = 'black'
10.9076 	EXP 	polygon_9: lineColor = 'black'
10.9076 	EXP 	polygon_9: color = 'black'
10.9076 	EXP 	polygon_9: fillColor = 'white'
10.9076 	EXP 	polygon_9: lineColor = 'white'
10.9076 	EXP 	polygon_9: color = 'white'
10.9099 	DATA 	Mouse:  Left button up, pos=(1801,1207)
11.3924 	DATA 	Mouse: Left button down, pos=(1771,858)
11.4243 	EXP 	polygon_14: fillColor = 'black'
11.4243 	EXP 	polygon_14: lineColor = 'black'
11.4243 	EXP 	polygon_14: color = 'black'
11.4243 	EXP 	polygon_14: fillColor = 'white'
11.4243 	EXP 	polygon_14: lineColor = 'white'
11.4243 	EXP 	polygon_14: color = 'white'
11.4576 	EXP 	polygon_14: fillColor = 'black'
11.4576 	EXP 	polygon_14: lineColor = 'black'
11.4576 	EXP 	polygon_14: color = 'black'
11.4576 	EXP 	polygon_14: fillColor = 'white'
11.4576 	EXP 	polygon_14: lineColor = 'white'
11.4576 	EXP 	polygon_14: color = 'white'
11.4907 	EXP 	polygon_14: fillColor = 'black'
11.4907 	EXP 	polygon_14: lineColor = 'black'
11.4907 	EXP 	polygon_14: color = 'black'
11.4907 	EXP 	polygon_14: fillColor = 'white'
11.4907 	EXP 	polygon_14: lineColor = 'white'
11.4907 	EXP 	polygon_14: color = 'white'
11.5243 	EXP 	polygon_14: fillColor = 'black'
11.5243 	EXP 	polygon_14: lineColor = 'black'
11.5243 	EXP 	polygon_14: color = 'black'
11.5243 	EXP 	polygon_14: fillColor = 'white'
11.5243 	EXP 	polygon_14: lineColor = 'white'
11.5243 	EXP 	polygon_14: color = 'white'
11.5266 	DATA 	Mouse:  Left button up, pos=(1771,858)
12.0599 	DATA 	Mouse: Left button down, pos=(1772,659)
12.0909 	EXP 	polygon_19: fillColor = 'black'
12.0909 	EXP 	polygon_19: lineColor = 'black'
12.0909 	EXP 	polygon_19: color = 'black'
12.0909 	EXP 	polygon_19: fillColor = 'white'
12.0909 	EXP 	polygon_19: lineColor = 'white'
12.0909 	EXP 	polygon_19: color = 'white'
12.1243 	EXP 	polygon_19: fillColor = 'black'
12.1243 	EXP 	polygon_19: lineColor = 'black'
12.1243 	EXP 	polygon_19: color = 'black'
12.1243 	EXP 	polygon_19: fillColor = 'white'
12.1243 	EXP 	polygon_19: lineColor = 'white'
12.1243 	EXP 	polygon_19: color = 'white'
12.1576 	EXP 	polygon_19: fillColor = 'black'
12.1576 	EXP 	polygon_19: lineColor = 'black'
12.1576 	EXP 	polygon_19: color = 'black'
12.1576 	EXP 	polygon_19: fillColor = 'white'
12.1576 	EXP 	polygon_19: lineColor = 'white'
12.1576 	EXP 	polygon_19: color = 'white'
12.1910 	EXP 	polygon_19: fillColor = 'black'
12.1910 	EXP 	polygon_19: lineColor = 'black'
12.1910 	EXP 	polygon_19: color = 'black'
12.1910 	EXP 	polygon_19: fillColor = 'white'
12.1910 	EXP 	polygon_19: lineColor = 'white'
12.1910 	EXP 	polygon_19: color = 'white'
12.2243 	EXP 	polygon_19: fillColor = 'black'
12.2243 	EXP 	polygon_19: lineColor = 'black'
12.2243 	EXP 	polygon_19: color = 'black'
12.2243 	EXP 	polygon_19: fillColor = 'white'
12.2243 	EXP 	polygon_19: lineColor = 'white'
12.2243 	EXP 	polygon_19: color = 'white'
12.2265 	DATA 	Mouse:  Left button up, pos=(1772,659)
12.5983 	DATA 	Mouse: Left button down, pos=(1494,658)
12.6410 	EXP 	polygon_18: fillColor = 'black'
12.6410 	EXP 	polygon_18: lineColor = 'black'
12.6410 	EXP 	polygon_18: color = 'black'
12.6410 	EXP 	polygon_18: fillColor = 'white'
12.6410 	EXP 	polygon_18: lineColor = 'white'
12.6410 	EXP 	polygon_18: color = 'white'
12.6741 	EXP 	polygon_18: fillColor = 'black'
12.6741 	EXP 	polygon_18: lineColor = 'black'
12.6741 	EXP 	polygon_18: color = 'black'
12.6741 	EXP 	polygon_18: fillColor = 'white'
12.6741 	EXP 	polygon_18: lineColor = 'white'
12.6741 	EXP 	polygon_18: color = 'white'
12.7076 	EXP 	polygon_18: fillColor = 'black'
12.7076 	EXP 	polygon_18: lineColor = 'black'
12.7076 	EXP 	polygon_18: color = 'black'
12.7076 	EXP 	polygon_18: fillColor = 'white'
12.7076 	EXP 	polygon_18: lineColor = 'white'
12.7076 	EXP 	polygon_18: color = 'white'
12.7409 	EXP 	polygon_18: fillColor = 'black'
12.7409 	EXP 	polygon_18: lineColor = 'black'
12.7409 	EXP 	polygon_18: color = 'black'
12.7409 	EXP 	polygon_18: fillColor = 'white'
12.7409 	EXP 	polygon_18: lineColor = 'white'
12.7409 	EXP 	polygon_18: color = 'white'
12.7441 	DATA 	Mouse:  Left button up, pos=(1494,658)
14.6100 	DATA 	Keypress: escape
14.7964 	EXP 	window1: mouseVisible = True
